productId,h,w,l,weightKg,source,itemRef,error
"cmnckfkiu0372vs60nstoh2qa","15","15","15","0.6","fallback:SMALL","MLB5885655720",""
"cmnckfkiu036hvs602m6dd7l1","15","15","15","0.6","fallback:SMALL","MLB5877052536",""
"cmnckf89p00yevs60qtpnq1hj","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4280966957",""
"cmnck96ek00svvs9k1ukpr161","15","15","15","0.6","fallback:SMALL","MLB5885637516",""
"cmncla86a00yuvs1cvv576t8k","30","40","50","5","kw:LARGE","MLB4286292943",""
"cmnckf89q00zavs608gv3qd48","15","15","15","0.6","cat:MLB428983->SMALL","MLB4286756291",""
"cmnclaukx050lvs1cl4bz6aj5","15","15","15","0.6","cat:MLB63846->SMALL","MLB5891301714",""
"cmnck97kf00szvs9kpedi5k43","10","10","10","0.3","cat:MLB192358->TINY","MLB5891776904",""
"cmnckfkiv0379vs60x8xr42x9","25","25","25","2","cat:MLB22645->MEDIUM","MLB5891951806",""
"cmnckf89q00z9vs605syqk1bz","10","10","10","0.3","cat:MLB115598->TINY","MLB4286613095",""
"cmncla86a00ywvs1cfdyo8t7r","10","10","10","0.3","cat:MLB192358->TINY","MLB4286552275",""
"cmnclaicg02x3vs1cq35ttqb3","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB5891961800",""
"cmnclaicg02x2vs1c2jt9561d","25","25","25","2","cat:MLB191715->MEDIUM","MLB5891803850",""
"cmnckf89q00z7vs600w25haa6","15","15","15","0.6","cat:MLB428983->SMALL","MLB4286324841",""
"cmnck985a00t1vs9k2a9g5mlg","15","15","15","0.6","kw:SMALL","MLB5891946400",""
"cmncla86a00yxvs1c7hrddthl","30","50","80","12","kw:XLARGE","MLB4286555805",""
"cmncla86a00yvvs1copyj9zan","30","40","50","5","kw:LARGE","MLB4286340181",""
"cmnclaqk504afvs1cbm723efz","10","10","10","0.3","cat:MLB192566->TINY","MLB4286407389",""
"cmnclaqk504aevs1cbn4xmw61","10","10","10","0.3","cat:MLB192566->TINY","MLB4286318237",""
"cmncla86a00yyvs1cbsgna45t","15","15","15","0.6","cat:MLB188061->SMALL","MLB4286614643",""
"cmnclaicg02x4vs1caj9sy55d","15","15","15","0.6","cat:MLB188061->SMALL","MLB5891966446",""
"cmnclaicg02x6vs1c125skq2a","15","15","15","0.6","cat:MLB194805->SMALL","MLB5892247908",""
"cmnclaicg02xavs1cguzcp9cs","10","10","10","0.3","cat:MLB22668->TINY","MLB5893121128",""
"cmnclaicg02x7vs1c7sujsscm","25","25","25","2","cat:MLB22704->MEDIUM","MLB5892256112",""
"cmnckfkiv037evs605yd9d43f","10","10","10","0.3","cat:MLB115598->TINY","MLB5892244294",""
"cmnclaicg02x9vs1cvj0beuqw","10","10","10","0.3","cat:MLB192358->TINY","MLB5893056406",""
"cmnck98q900t3vs9kh85fjf2i","15","15","15","0.6","cat:MLB63743->SMALL","MLB5893120720",""
"cmnclaicg02x8vs1c3eqjqsrh","10","10","10","0.3","cat:MLB192358->TINY","MLB5892310628",""
"cmnckfkiv037cvs60l9gxj1d3","15","15","15","0.6","fallback:SMALL","MLB5892219488",""
"cmnckfkiv037gvs604tqntncc","25","25","25","2","cat:MLB22645->MEDIUM","MLB5892248482",""
"cmnckfkiv037dvs60nohpq5fe","25","25","25","2","cat:MLB22645->MEDIUM","MLB5892226086",""
"cmnckfkiv037avs606h5ru587","10","10","10","0.3","cat:MLB115598->TINY","MLB5892056944",""
"cmnckfkiv037nvs605qahm67y","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5897196306",""
"cmnclaich02xsvs1cac313uxk","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897361272",""
"cmnclaicg02xivs1celg9a39x","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896198354",""
"cmnclaicg02xevs1csy395zmv","15","15","15","0.6","fallback:SMALL","MLB5896127336",""
"cmnclaich02xrvs1ced2eudte","15","15","15","0.6","fallback:SMALL","MLB5897275056",""
"cmnckfkiv037fvs601uva3le6","10","10","10","0.3","cat:MLB115598->TINY","MLB5892244566",""
"cmncla86a00ysvs1c6yp96xlk","15","15","15","0.6","cat:MLB47102->SMALL","MLB4286263799",""
"cmnckf89q00z5vs602qk2zfz9","25","25","25","2","cat:MLB22645->MEDIUM","MLB4286248147",""
"cmnclaich02xqvs1cejh3zmg3","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897198550",""
"cmnckf89q00z6vs60ksr44nbm","10","10","10","0.3","cat:MLB115598->TINY","MLB4286249699",""
"cmnck3hxm009xvs9kxhshvhhq","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288534415",""
"cmnck9bn000tdvs9k292e3ncs","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896231114",""
"cmnclaicg02xgvs1c487pkytq","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896166158",""
"cmnclaich02xpvs1c2lletxyu","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896264630",""
"cmnclaukx050mvs1ca6wgtxl6","15","15","15","0.6","cat:MLB193531->SMALL","MLB5892326020",""
"cmnclaicg02xhvs1c4kraatmn","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896184076",""
"cmnclaich02xkvs1ce4no5vmf","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB5896221230",""
"cmnckf89q00zevs60bosru91a","25","25","25","2","cat:MLB22645->MEDIUM","MLB4288086941",""
"cmnckf89q00zcvs60pm6eqtot","15","15","15","0.6","kw:SMALL","MLB4287699601",""
"cmncla86a00zcvs1cvplsueml","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288496911",""
"cmnckf89q00zfvs60pnce7wio","15","15","15","0.6","fallback:SMALL","MLB4288090023",""
"cmncla86a00zbvs1c5d6ov9bf","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288464327",""
"cmnck9ah800t9vs9k4xbcb3zy","15","15","15","0.6","fallback:SMALL","MLB5896129024",""
"cmncla86a00z8vs1cry8rruew","15","15","15","0.6","kw:SMALL","MLB4287888229",""
"cmncla86a00yqvs1cv4vd7vam","10","10","10","0.3","kw:TINY","MLB4286145875",""
"cmnclaich02xmvs1chkrzuabz","15","15","15","0.6","kw:SMALL","MLB5896241302",""
"cmncla86a00z3vs1ck1b24rxi","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB4287723453",""
"cmnckf89q00zgvs60rdow5mlj","25","25","25","2","cat:MLB22645->MEDIUM","MLB4288224479",""
"cmnckfkiv037hvs60m0st7c77","10","10","10","0.3","cat:MLB115598->TINY","MLB5892767448",""
"cmnck99w300t7vs9kybjvx0i2","15","15","15","0.6","kw:SMALL","MLB5895643540",""
"cmnclaich02xjvs1cthzcbuc4","15","15","15","0.6","cat:MLB47102->SMALL","MLB5896214976",""
"cmnclaich02xlvs1chnw3tkpj","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5896224044",""
"cmncla86a00z7vs1cbdc5egv6","30","40","50","5","kw:LARGE","MLB4287789975",""
"cmnclaich02xnvs1cgueojcil","30","80","100","18","kw:XXLARGE","MLB5896256526",""
"cmnckf89q00zhvs60qjhtkgcj","25","25","25","2","cat:MLB22645->MEDIUM","MLB4288249843",""
"cmncla86a00z2vs1cqsdt4pee","15","15","15","0.6","kw:SMALL","MLB4287707693",""
"cmnck9ct400thvs9kglblx0o2","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897226338",""
"cmncla86a00yrvs1cvap2wyrw","15","15","15","0.6","kw:SMALL","MLB4286249449",""
"cmnckf89q00zivs60uhe2fhtr","15","15","15","0.6","fallback:SMALL","MLB4288279375",""
"cmncla86a00zavs1cltltuat8","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288463247",""
"cmnck3hc3009vvs9kkst8072v","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288465249",""
"cmncla86a00zdvs1cmt8qg2yq","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288541615",""
"cmnck9c7v00tfvs9kxyuc7fhl","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897218420",""
"cmncla86a00z9vs1c214o43zx","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288397211",""
"cmncla86a00z5vs1cw6hzd0c7","25","25","25","2","kw:MEDIUM","MLB4287759217",""
"cmncla86a00z6vs1cwoh2s3b4","25","25","25","2","cat:MLB22704->MEDIUM","MLB4287786429",""
"cmnckf89q00zdvs603we57zlr","15","15","15","0.6","kw:SMALL","MLB4287748531",""
"cmnck3gqg009tvs9khsvmcmov","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4288403213",""
"cmnclaich02xzvs1chf7efcsx","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5902385960",""
"cmnckfkiv037lvs603u4y7glv","15","15","15","0.6","kw:SMALL","MLB5895896404",""
"cmnck3g4s009rvs9knl6j22u5","30","40","50","5","kw:LARGE","MLB4287662373",""
"cmnck9de200tjvs9kdbzte9c3","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897304324",""
"cmnckf89q00zbvs60kn2e3uf0","30","50","80","12","kw:XLARGE","MLB4287670001",""
"cmnclaukx050ovs1c44rxlwuy","15","15","15","0.6","cat:MLB63846->SMALL","MLB5902634354",""
"cmncla86a00z4vs1cypxulcfb","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4287752737",""
"cmnclaich02y3vs1c6guv8hhh","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5902637376",""
"cmnckfkiv037pvs600fnbo6m0","30","50","80","12","kw:XLARGE","MLB5902457596",""
"cmnckfkiv037kvs608cbj48kt","15","15","15","0.6","kw:SMALL","MLB5895642390",""
"cmncla86a00z1vs1cy3myt3zo","10","10","10","0.3","cat:MLB22747->TINY","MLB4287659219",""
"cmnckfkiv037bvs60r42ze4z8","10","10","10","0.3","cat:MLB192566->TINY","MLB5892152630",""
"cmnclaich02y6vs1cma1p0khe","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5904019754",""
"cmncla86a00z0vs1cmqer48nv","15","15","15","0.6","fallback:SMALL","MLB4287657559",""
"cmnclaich02xuvs1criuv73zf","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5898679300",""
"cmnckfkiv037tvs60nv0p3dwx","25","25","25","2","cat:MLB22645->MEDIUM","MLB5904076114",""
"cmnclaicg02x5vs1cywm4vzj6","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5892026172",""
"cmnck9b2600tbvs9khga8azpb","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896193938",""
"cmnclaich02xtvs1cxvw06ji3","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897382952",""
"cmnckfkiv037mvs60n9yuubna","25","25","25","2","cat:MLB22645->MEDIUM","MLB5896203052",""
"cmnclaich02xovs1cur2cqwdq","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5896263462",""
"cmnclaich02xvvs1cpr7h7m3u","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5898758482",""
"cmnclaicg02xfvs1cyip2wsfx","10","10","50","0.8","cat:MLB5665->SMALL_LONG","MLB5896156136",""
"cmnck9dz400tlvs9key98zs5l","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5897513696",""
"cmncla86a00zjvs1c5ioq10q8","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB4289672155",""
"cmnclaich02y4vs1csw4ng8hl","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5902733678",""
"cmnclaich02y0vs1cbcx78azi","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5902467270",""
"cmnckfkiv037qvs60yx29jge8","30","50","80","12","kw:XLARGE","MLB5902542714",""
"cmnclaich02y5vs1cpnkfva64","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5904006656",""
"cmnckfkiv037svs608wvmf2s8","15","15","15","0.6","fallback:SMALL","MLB5902742966",""
"cmnclaich02y2vs1cybe4f4w6","30","80","100","18","cat:MLB101765->XXLARGE","MLB5902629302",""
"cmnclaukx050nvs1ci7lsqa9q","15","15","15","0.6","cat:MLB191714->SMALL","MLB5902445882",""
"cmnckf89q00zlvs608gwsj7m6","15","15","15","0.6","fallback:SMALL","MLB4289469085",""
"cmnckfkiv037rvs601ki6ppih","25","25","25","2","cat:MLB22645->MEDIUM","MLB5902739906",""
"cmnclaich02y1vs1c5sneirh9","15","15","15","0.6","cat:MLB47083->SMALL","MLB5902564210",""
"cmnckf89q00zmvs6008jfp39k","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4289477957",""
"cmnckfkiv037ovs60djdrizd8","10","10","50","0.8","cat:MLB439500->SMALL_LONG","MLB5901516924",""
"cmncla86a00znvs1cuboaxyk1","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB4289831513",""
"cmnclaich02xwvs1cj90ej2dn","15","15","15","0.6","cat:MLB47083->SMALL","MLB5901519634",""
"cmncla86b00zovs1cmm5bccai","10","10","10","0.3","kw:TINY","MLB4289984487",""
"cmnck3j4s00a1vs9k37ogo0o6","15","15","15","0.6","cat:MLB47083->SMALL","MLB4289644329",""
"cmnckfkiv037vvs60b4c477ns","15","15","15","0.6","fallback:SMALL","MLB5909501582",""
"cmnckf89q00zovs60scmssz27","15","15","15","0.6","fallback:SMALL","MLB4289685145",""
"cmnckf89q00znvs60n5s8kppe","10","10","50","0.8","cat:MLB439500->SMALL_LONG","MLB4289480403",""
"cmnckfkiv037uvs604js2g442","15","15","15","0.6","fallback:SMALL","MLB5908369694",""
"cmncla86a00zgvs1cxrog80t8","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB4289423857",""
"cmnck9ejz00tnvs9kukh8w9bp","10","10","10","0.3","cat:MLB431174->TINY","MLB5902367904",""
"cmncla86b0108vs1cg8wv56ak","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB4298438585",""
"cmnckf89q00zkvs608m1wfy7q","10","10","10","0.3","cat:MLB115598->TINY","MLB4289414241",""
"cmncla86b0106vs1c3hh3m7gv","10","10","10","0.3","cat:MLB428984->TINY","MLB4298408809",""
"cmncla86a00zevs1cxva2qgcu","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB4289321663",""
"cmnclaich02ybvs1ch97v315o","15","15","15","0.6","kw:SMALL","MLB5909474268",""
"cmncla86a00zlvs1cj6e8r1ki","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB4289684353",""
"cmnckf89r0101vs60ycf7v8bl","15","15","15","0.6","kw:SMALL","MLB4298433213",""
"cmncla86b0109vs1cwx2hx0v1","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB4298448763",""
"cmnclaich02yfvs1c75cqax0g","30","80","100","18","kw:XXLARGE","MLB5920864798",""
"cmnclaqk504akvs1cbqwk45zm","25","25","25","2","cat:MLB63512->MEDIUM","MLB4293294833",""
"cmnclaich02ygvs1cs7f4ik2f","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB5922156666",""
"cmnclaich02y7vs1cfgktvy7w","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5908191872",""
"cmncla86b00zpvs1cic9nwaky","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB4291552489",""
"cmnclaqk504ajvs1caoxbzhfu","30","80","100","18","kw:XXLARGE","MLB4293292329",""
"cmnclaich02xxvs1cmpiabkf1","15","15","15","0.6","cat:MLB47083->SMALL","MLB5901581348",""
"cmnckf89q00zrvs60hkbchrt9","15","15","15","0.6","cat:MLB428983->SMALL","MLB4293274241",""
"cmnclaich02yavs1celaxdi1w","15","40","40","2","cat:MLB63736->MEDIUM_FLAT","MLB5908341166",""
"cmnclaqk504alvs1c8kjkhxfz","30","80","100","18","kw:XXLARGE","MLB4293312967",""
"cmnckfkiv037xvs60sxxuxrvd","15","15","15","0.6","cat:MLB428983->SMALL","MLB5913467114",""
"cmncla86b0107vs1cgpt99hlu","10","10","10","0.3","cat:MLB428984->TINY","MLB4298410481",""
"cmncla86a00zivs1ct5rm0r9l","15","40","40","2","cat:MLB194789->MEDIUM_FLAT","MLB4289664677",""
"cmnckf89q00zpvs602nrkyy34","15","15","15","0.6","cat:MLB428983->SMALL","MLB4293233355",""
"cmnclaich02ycvs1c8b4noz9o","10","10","50","0.8","cat:MLB63583->SMALL_LONG","MLB5910578280",""
"cmnclaich02y8vs1cpawh45db","25","25","25","2","cat:MLB278120->MEDIUM","MLB5908218064",""
"cmnck3jqg00a3vs9k045yndwh","10","10","10","0.3","cat:MLB431174->TINY","MLB4291843319",""
"cmncla86b00zqvs1cxse3ce13","30","80","100","18","kw:XXLARGE","MLB4291853955",""
"cmnckfkiv037yvs608vc1xwra","10","10","10","0.3","cat:MLB115598->TINY","MLB5913481136",""
"cmncla86b00ztvs1c2mbld4hk","15","15","15","0.6","kw:SMALL","MLB4293259977",""
"cmnclaukx050pvs1clykx3od5","15","15","15","0.6","fallback:SMALL","MLB5913529136",""
"cmncla86b00zxvs1czq5i56x8","30","80","100","18","kw:XXLARGE","MLB4293828375",""
"cmncla86b00zwvs1ccta5akxj","15","15","15","0.6","kw:SMALL","MLB4293820477",""
"cmncla86b00zuvs1cswj09f64","15","15","15","0.6","kw:SMALL","MLB4293331005",""
"cmnclaich02yevs1cv4n7qcta","15","15","15","0.6","fallback:SMALL","MLB5920666436",""
"cmncla86b00zsvs1cchybybud","15","15","15","0.6","kw:SMALL","MLB4293255339",""
"cmnckf89q00zsvs60ya1vqb94","15","15","15","0.6","cat:MLB428983->SMALL","MLB4293276057",""
"cmncla86a00zmvs1cgf8tx3wq","15","15","15","0.6","fallback:SMALL","MLB4289743607",""
"cmncla86a00zfvs1ckwdvhgzj","30","50","80","12","cat:MLB194752->XLARGE","MLB4289384259",""
"cmncla86a00zkvs1c29oxf2yu","15","15","15","0.6","kw:SMALL","MLB4289681309",""
"cmnck3ij6009zvs9kvaft217r","30","50","80","12","kw:XLARGE","MLB4289436665",""
"cmnckf89q00zuvs60je5bufdy","15","15","15","0.6","cat:MLB194800->SMALL","MLB4293735199",""
"cmnckf89q00ztvs60xn3ot2f0","15","15","15","0.6","cat:MLB428983->SMALL","MLB4293404019",""
"cmnckfkiv037zvs60kyyrzqy0","15","15","15","0.6","cat:MLB428985->SMALL","MLB5914177954",""
"cmncla86b00zvvs1cf29fehlp","30","40","50","5","kw:LARGE","MLB4293405763",""
"cmnckf89q00zxvs60r41yk22o","25","25","25","2","cat:MLB22645->MEDIUM","MLB4297969543",""
"cmnckf89q00zvvs60x44lworb","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4297944593",""
"cmnclaqk504aovs1cw3obklk3","25","25","25","2","cat:MLB190976->MEDIUM","MLB4297932953",""
"cmnckfkiv0381vs60tshc84d7","15","15","15","0.6","cat:MLB428983->SMALL","MLB5922946634",""
"cmncla86b00zzvs1cx4swqtmk","15","15","15","0.6","kw:SMALL","MLB4297900699",""
"cmncla86a00zhvs1ci4viwmr4","25","25","25","2","cat:MLB194174->MEDIUM","MLB4289460819",""
"cmncla86b00zyvs1c1aosyp1n","15","15","15","0.6","cat:MLB63743->SMALL","MLB4297889701",""
"cmnckf89q00zwvs607rf1ojpq","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4297969135",""
"cmnclaukx050qvs1c0d8xrko3","15","15","15","0.6","fallback:SMALL","MLB5913568642",""
"cmnclaqk504anvs1cpf6919cm","15","15","15","0.6","cat:MLB63846->SMALL","MLB4297914007",""
"cmnck3kc300a5vs9k35zx69mr","15","15","15","0.6","cat:MLB47083->SMALL","MLB4297894841",""
"cmnckf89q00zqvs60a3ulkw2c","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4293272631",""
"cmnckf89q0100vs6073oitusk","15","15","15","0.6","kw:SMALL","MLB4298387285",""
"cmncla86b00zrvs1cu0u9c5i8","10","10","50","0.8","cat:MLB5665->SMALL_LONG","MLB4291857883",""
"cmnclaich02ytvs1cysaey4uy","15","15","15","0.6","fallback:SMALL","MLB5930318094",""
"cmnclaqk504amvs1cferii741","15","15","15","0.6","cat:MLB63846->SMALL","MLB4297900255",""
"cmncla86b0102vs1c2hczyffk","15","15","15","0.6","cat:MLB47083->SMALL","MLB4297986061",""
"cmnclaich02xyvs1cn4ajpg59","15","15","15","0.6","cat:MLB193934->SMALL","MLB5902373514",""
"cmncla86b0101vs1c6bgfspuh","15","15","15","0.6","kw:SMALL","MLB4297955015",""
"cmnckf89q00zyvs60da9byojv","25","25","25","2","cat:MLB22645->MEDIUM","MLB4298021151",""
"cmncla86b0103vs1cqipc76nj","15","15","15","0.6","cat:MLB47083->SMALL","MLB4298012161",""
"cmnclaich02ydvs1ciorpxsbm","10","10","10","0.3","kw:TINY","MLB5913580726",""
"cmnclaukx050wvs1c338yu4cy","10","10","10","0.3","cat:MLB192566->TINY","MLB5929426208",""
"cmncla86b0100vs1cufcen40k","25","25","25","2","cat:MLB194174->MEDIUM","MLB4297937239",""
"cmnckfkiv0389vs60lyaexr9v","10","10","50","0.8","cat:MLB191833->SMALL_LONG","MLB5930189774",""
"cmnclaqk504ahvs1cndsm5ifz","30","50","80","12","kw:XLARGE","MLB4289372261",""
"cmnckf89q00zzvs60eylj874h","15","15","15","0.6","cat:MLB428983->SMALL","MLB4298385481",""
"cmncla86b0104vs1c11jgt577","15","15","15","0.6","cat:MLB47102->SMALL","MLB4298331427",""
"cmnclaich02y9vs1czj3ma63o","10","10","50","0.8","cat:MLB63583->SMALL_LONG","MLB5908227508",""
"cmnclaqk504aivs1cgcf4navo","30","50","80","12","cat:MLB101764->XLARGE","MLB4291918911",""
"cmnckfkiv037wvs60n9l7905f","15","15","15","0.6","fallback:SMALL","MLB5909549722",""
"cmncla86b0105vs1cdd1qo52e","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4298356447",""
"cmnckfkiv0384vs60xsnb81na","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5929485642",""
"cmnclaich02yqvs1chmn1ql7u","25","25","25","2","cat:MLB191715->MEDIUM","MLB5930035332",""
"cmnclaukx050xvs1cqo626zfu","25","25","25","2","cat:MLB63512->MEDIUM","MLB5929516024",""
"cmnclaukx050yvs1czttcoqfo","10","10","10","0.3","cat:MLB192566->TINY","MLB5929911670",""
"cmnckfkiv0385vs600hqgbacl","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5929516660",""
"cmnclaukx050zvs1cj17qd3ln","15","15","15","0.6","cat:MLB193531->SMALL","MLB5930183780",""
"cmnckfkiv0386vs60qf2xisfp","10","10","10","0.3","cat:MLB115598->TINY","MLB5929831584",""
"cmnclaich02yrvs1craewn65m","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5930163910",""
"cmnclaich02ypvs1cnhzizynp","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB5929932558",""
"cmnclaich02ysvs1c0l5oo0t8","15","15","15","0.6","cat:MLB47115->SMALL","MLB5930175146",""
"cmnckfkiv0387vs60334682rh","15","15","15","0.6","kw:SMALL","MLB5929899220",""
"cmnckfkiv0388vs609ay6u8od","15","15","15","0.6","kw:SMALL","MLB5929988926",""
"cmnck3kxi00a7vs9kjhx2hndg","10","10","10","0.3","cat:MLB431174->TINY","MLB4302743241",""
"cmnclaich02yjvs1cpj20evep","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5929249186",""
"cmnclaich02yovs1ces6fovr6","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB5929487330",""
"cmnclaukx050rvs1cm83jvih5","10","10","10","0.3","cat:MLB192566->TINY","MLB5928912132",""
"cmnclaukx050uvs1cutsnmmrv","15","15","15","0.6","cat:MLB191714->SMALL","MLB5929270756",""
"cmnckfkiv0383vs60el8idvck","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5929266082",""
"cmnclaich02ylvs1ce7nptmom","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5929325330",""
"cmnclaukx050tvs1c8sclsq16","25","25","25","2","kw:MEDIUM","MLB5929248324",""
"cmnckf89r0104vs60fvypxhhq","25","25","25","2","cat:MLB116479->MEDIUM","MLB4301505677",""
"cmnckf89r0102vs6050sal3un","25","25","25","2","cat:MLB116479->MEDIUM","MLB4301454025",""
"cmncla86b010dvs1cqawuvir7","15","15","15","0.6","kw:SMALL","MLB4302681651",""
"cmnckf89r010avs60md8958pt","25","25","25","2","cat:MLB116479->MEDIUM","MLB4302747419",""
"cmnclaich02ymvs1ceo95sgrv","15","15","15","0.6","cat:MLB193934->SMALL","MLB5929326730",""
"cmnclaici02z2vs1c7pxrjxbf","10","10","10","0.3","cat:MLB63806->TINY","MLB5933714384",""
"cmnclaqk504apvs1cjl9nm03o","15","15","15","0.6","fallback:SMALL","MLB4301506787",""
"cmnckfkiw038evs60t6je1nhy","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5933752666",""
"cmnclaukx0516vs1cousbwgj1","25","25","25","2","cat:MLB63512->MEDIUM","MLB5932769308",""
"cmncla86b010evs1c5fh3hg3r","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4302706615",""
"cmnckfkiw038dvs602anm2mb6","25","25","25","2","cat:MLB116479->MEDIUM","MLB5933606788",""
"cmnclaich02ykvs1clx75x45t","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5929252284",""
"cmnclaici02z3vs1csjv0wqa0","10","10","10","0.3","cat:MLB63806->TINY","MLB5933717726",""
"cmnckf89r0106vs606546wfeb","25","25","25","2","cat:MLB116479->MEDIUM","MLB4302316019",""
"cmnck9gvw00tvvs9k4wvxsrwb","25","25","25","2","cat:MLB22704->MEDIUM","MLB5933354136",""
"cmnclaich02ynvs1cmnahg555","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5929430064",""
"cmnclaici02z0vs1cffuqzn27","15","15","15","0.6","cat:MLB47102->SMALL","MLB5933699938",""
"cmnclaukx0514vs1clqojzvjv","25","25","25","2","cat:MLB190976->MEDIUM","MLB5932742286",""
"cmnclaukx0515vs1cvzm99mn6","10","10","10","0.3","cat:MLB192566->TINY","MLB5932768124",""
"cmnck9gb100ttvs9kkqukmf6l","10","10","10","0.3","kw:TINY","MLB5932763506",""
"cmnclaukx0518vs1cvvyl5y6b","25","25","25","2","cat:MLB63512->MEDIUM","MLB5932863954",""
"cmnckfkiv0382vs60pdd0b1ed","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5929262396",""
"cmnclaici02yyvs1c7lu9zj9t","15","15","15","0.6","fallback:SMALL","MLB5933096474",""
"cmnclaici02yzvs1cq0d4pe5y","30","40","50","5","kw:LARGE","MLB5933235748",""
"cmnclaqk504awvs1cs7ezlsim","25","25","25","2","cat:MLB63512->MEDIUM","MLB4304585919",""
"cmncla86b010hvs1cg9nclexl","25","25","25","2","cat:MLB191715->MEDIUM","MLB4302782389",""
"cmnclaici02yxvs1cw1ygjkwr","10","10","10","0.3","cat:MLB192358->TINY","MLB5932765542",""
"cmnclaqk504atvs1cdvcgp2dd","15","15","15","0.6","cat:MLB193531->SMALL","MLB4302805555",""
"cmncla86b010gvs1c9qae6qmd","25","25","25","2","cat:MLB277942->MEDIUM","MLB4302782121",""
"cmncla86b010nvs1cev7abasj","10","10","10","0.3","cat:MLB22668->TINY","MLB4304935575",""
